category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,ADX006018,Concrete Bits - Adx For Drilling Rebar And Metal Deck,,E:\IMAGES\ITEMS\product\A\D\driltec-adx006018-concrete-bits-adx-for-drilling-rebar-and-metal-deck- 3.jpg,Driltec,For Use With SDS-Plus Rotary Hammers,"•   Solid-Cross-Configuration of ADX carbide head. •   Firm and secured carbide embedment with  flank side reinforcements. •   Generous spiral flute entrance geometry for fast drill dust evacuation. •   Blow-back prevention through sub-trac spiral flute design. •   Noise damping effect due to ADX drill- head design. •   Significantly reduced “arm-hand- vibration” due to ADX multi-cutter head design. •   Unsurpassed drilling performance in concrete and stone and yes, embedded rebar and metal concrete deck. •   Made in Germany.",,,Diameter: 3/16; Use Length 4; Total Length 6,Concrete Bits - Adx For Drilling Rebar And Metal Deck
1144|24854,SDS - Masonry | Concrete Drill Bits|Masonry Drill Bits,AD-640-355,Concrete  Bits - SDS-Plus Drill - Multi-Cutter,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-640-355-concrete-bits-sds-plus-drill-multi-cutter- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 3/4; Useable Length: 10; Total Length: 12,Concrete  Bits - SDS-Plus Drill - Multi-Cutter
1144|24854,SDS - Masonry | Concrete Drill Bits|Masonry Drill Bits,AD-650-360,Concrete  Bits - SDS-Plus Drill - Multi-Cutter,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-650-360-concrete-bits-sds-plus-drill-multi-cutter- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 3/4; Useable Length: 15-1/2; Total Length: 18,Concrete  Bits - SDS-Plus Drill - Multi-Cutter
1144|24854,SDS - Masonry | Concrete Drill Bits|Masonry Drill Bits,AD-660-365,Concrete  Bits - SDS-Plus Drill - Multi-Cutter,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-660-365-concrete-bits-sds-plus-drill-multi-cutter- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 7/8; Useable Length: 7; Total Length: 9-1/2,Concrete  Bits - SDS-Plus Drill - Multi-Cutter
1144|24854,SDS - Masonry | Concrete Drill Bits|Masonry Drill Bits,AD-675-375,Concrete  Bits - SDS-Plus Drill - Multi-Cutter,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-675-375-concrete-bits-sds-plus-drill-multi-cutter- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 7/8; Useable Length: 15-1/2; Total Length: 18,Concrete  Bits - SDS-Plus Drill - Multi-Cutter
1144|24854,SDS - Masonry | Concrete Drill Bits|Masonry Drill Bits,AD-685-380,Concrete  Bits - SDS-Plus Drill - Multi-Cutter,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-685-380-concrete-bits-sds-plus-drill-multi-cutter- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 1; Useable Length: 7; Total Length: 10,Concrete  Bits - SDS-Plus Drill - Multi-Cutter
1144|24854,SDS - Masonry | Concrete Drill Bits|Masonry Drill Bits,AD-695-385,Concrete  Bits - SDS-Plus Drill - Multi-Cutter,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-695-385-concrete-bits-sds-plus-drill-multi-cutter- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 1; Useable Length: 15-1/2; Total Length: 18,Concrete  Bits - SDS-Plus Drill - Multi-Cutter
1144|24854,SDS - Masonry | Concrete Drill Bits|Masonry Drill Bits,AD-705-390,Concrete  Bits - SDS-Plus Drill - Multi-Cutter,,E:\IMAGES\ITEMS\product\A\D\driltec-ad-705-390-concrete-bits-sds-plus-drill-multi-cutter- 4.jpg,Driltec,,"Unique concave  carbide tip  design,  accelerates  drilling speed,  reduces wear  and supports  dust removal. More carbide on both principle  cutting edges for superior durability. A single wide spiral  flute reinforces  the core of  the drill bit,  maximizing  the power  transferred to  the carbide tip. The smaller spiral flute allows  for the retention of the two wide  channels for faster  dust removal and  reduced spiral  flute wear. The all new  special bead  blast technology  ensures a stronger and  highly flexible surface with increased  performance and reduced risk of bit  breakage.",,,Diam.: 1-1/8; Useable Length: 7-1/2; Total Length: 10,Concrete  Bits - SDS-Plus Drill - Multi-Cutter
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-011-011,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-011-011-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 1/4”; Useable Length: 4”; Total Length: 8”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-015-015,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-015-015-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 1/4”; Useable Length: 8”; Total Length: 12”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-019-019,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-019-019-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 5/16”; Useable Length: 4”; Total Length: 8”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-023-023,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-023-023-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 5/16”; Useable Length: 8”; Total Length: 12”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-027-027,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-027-027-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 3/8”; Useable Length: 4”; Total Length: 8”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-031-031,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-031-031-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 3/8”; Useable Length: 8”; Total Length: 12”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-035-035,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-035-035-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 3/8”; Useable Length: 16”; Total Length: 20”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-038-038,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-038-038-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 7/16”; Useable Length: 8”; Total Length: 12”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-045-045,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-045-045-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 1/2”; Useable Length: 4”; Total Length: 8”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-049-049 H,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-049-049-h-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 1/2”; Useable Length: 8”; Total Length: 12”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-053-053,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-053-053-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 1/2”; Useable Length: 16”; Total Length: 20”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
1144|27808,SDS - Masonry | Concrete Drill Bits|Concrete Bits,DT-057-057,Concrete Bits - SDS-Top Drill,,E:\IMAGES\ITEMS\product\D\T\driltec-dt-057-057-concrete-bits-sds-top-drill- 4.jpg,Driltec,The new striking force from DRILTEC for the emerging  SDS-Top mid range rotary hammers…,SDS-Plus hammers with the ideal drilling range  of 5/32” to 1/2” in diameter and SDS-Max  hammers with the ideal drilling range of 1” to 2”  diameter leave a gap from 1/2” to 1”. The new  SDS-Top hammer generation fills this void…,,,Diam.: 1/2”; Useable Length: 20”; Total Length: 24”; Bit Style: Bionic®-Twinmax,Concrete Bits - SDS-Top Drill
