category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61114,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61114 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"4-1/2"" x 1/4"" | 5/8-11 Thread",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61106,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61106 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"5"" x 1/4"" | 7/8 A.H.",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61111,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61111 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"5"" x 1/4"" | 5/8-11 Thread",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61107,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61107 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"6"" x 1/4"" | 7/8 A.H.",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61116,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61116 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"6"" x 1/4"" | 5/8-11 Thread",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61108,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61108 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"7"" x 1/4"" | 7/8 A.H.",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61110,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61110 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"7"" x 1/4"" | 5/8-11 Thread",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61121,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61121 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"7"" x 5/16"" | 7/8 A.H.",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61126,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61126 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"7"" x 5/16"" | 5/8-11 Thread",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61109,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61109 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"9"" x 1/4"" | 7/8 A.H.",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61112,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61112 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"9"" x 1/4"" | 5/8-11 Thread",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61122,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61122 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"9"" x 5/16"" | 7/8 A.H.",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61127,Grinding Wheels for Stainless Steels A 30 N SG-INOX,Pferd 61100 Grinding Wheels for Stainless Steels A 30 N SG-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61100-Grinding-Wheels-for-Stainless-Steels-A-30-N-SG.jpg,Pferd,Pferd 61127 Grinding Wheels for Stainless Steels A 30 N SG-INOX,"Highly productive, long life grinding wheel for stainless steel (INOX) and high temperature alloys. Smooth grinding action and fast removal rates are achieved with minimal contact pressure. Also suitable for carbon steel and all ferrous metals.   Abrasive: Premium Aluminum Oxide INOX: Manufactured without addition of ferrous, sulphurous or chlorinated fillers. Workpiece Materials: Stainless steel (INOX) Application: Weld grinding, surface grinding Recommendation for Use: Provides optimum grinding results on high-powered angle grinders. 5/16” thick discs provide additional strength and service life for heavy-duty applications.",,,"9"" x 5/16"" | 5/8-11 Thread",Grinding Wheels for Stainless Steels A 30 N SG-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61941,CC-GRIND for Stainless Steel,Pferd 61941 CC-GRIND for Stainless Steel,E:\IMAGES\ITEMS\product\6\1\Pferd-61941-CC-GRIND-for-Stainless.jpg,Pferd,Pferd 61941 CC-GRIND for Stainless Steel,"For highly abrasive grinding with ultimate stock removal and very good tool life on large surfaces. The special grinding disc version combined with the matching backing pad allows maximum machining capacity in a very short time. The backing pad and grinding disc are equipped with a patented quick-change system. This guarantees fast, tool-free disc change-ups.   Advantages: Quick-change system, high-performance grinding agents and optimum cooling system result in: Workpiece temperature reduced by up to 30 %. Aggressiveness increased by up to 40 %. Tool life increased by up to 30 %. Low-vibration work. Low noise emissions. Profitability increased by 35 %: Thanks to the combination of significantly increased abrasiveness during the grinding process and the longer tool life, CC-GRIND improves profitability by around 35 % compared with a conventional reinforced grinding disc. Low stress on the angle grinder. Noise and Vibration reduced by 50 % compared with conventional reinforced grinding wheels.",,,"4-1/2"" | Bore: CC | Max. RPM: 13,300",CC-GRIND for Stainless Steel
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61951,CC-GRIND for Stainless Steel,Pferd 61941 CC-GRIND for Stainless Steel,E:\IMAGES\ITEMS\product\6\1\Pferd-61941-CC-GRIND-for-Stainless.jpg,Pferd,Pferd 61951 CC-GRIND for Stainless Steel,"For highly abrasive grinding with ultimate stock removal and very good tool life on large surfaces. The special grinding disc version combined with the matching backing pad allows maximum machining capacity in a very short time. The backing pad and grinding disc are equipped with a patented quick-change system. This guarantees fast, tool-free disc change-ups.   Advantages: Quick-change system, high-performance grinding agents and optimum cooling system result in: Workpiece temperature reduced by up to 30 %. Aggressiveness increased by up to 40 %. Tool life increased by up to 30 %. Low-vibration work. Low noise emissions. Profitability increased by 35 %: Thanks to the combination of significantly increased abrasiveness during the grinding process and the longer tool life, CC-GRIND improves profitability by around 35 % compared with a conventional reinforced grinding disc. Low stress on the angle grinder. Noise and Vibration reduced by 50 % compared with conventional reinforced grinding wheels.",,,"5"" | Bore: CC | Max. RPM: 12,200",CC-GRIND for Stainless Steel
117|19423,Grinders | Polishers|Backing Pads,69478,CC-GRIND Backing Pad for Stainless Steel,Pferd 69478 CC-GRIND Backing Pad for Stainless Steel,E:\IMAGES\ITEMS\product\6\9\Pferd-69478-CC-GRIND-Backing-Pad-for-Stainless.jpg,Pferd,Pferd 69478 CC-GRIND Backing Pad for Stainless Steel,"With this backing pad, CC-GRIND discs can be mounted on standard angle grinders. The geometry of the cooling slits ensures high air flow. This significantly reduces the thermal load on the workpiece and the abrasive discs. The patented quick-change system reduces tool change-up times to a minimum. The special backing pad design significantly increases grinding performance. Color-coded backing Pad: Blue for Stainless Steel.",,,"4-1/2"" | Bore: 5/8-11 Thread",CC-GRIND Backing Pad for Stainless Steel
117|19423,Grinders | Polishers|Backing Pads,69479,CC-GRIND Backing Pad for Stainless Steel,Pferd 69478 CC-GRIND Backing Pad for Stainless Steel,E:\IMAGES\ITEMS\product\6\9\Pferd-69478-CC-GRIND-Backing-Pad-for-Stainless.jpg,Pferd,Pferd 69479 CC-GRIND Backing Pad for Stainless Steel,"With this backing pad, CC-GRIND discs can be mounted on standard angle grinders. The geometry of the cooling slits ensures high air flow. This significantly reduces the thermal load on the workpiece and the abrasive discs. The patented quick-change system reduces tool change-up times to a minimum. The special backing pad design significantly increases grinding performance. Color-coded backing Pad: Blue for Stainless Steel.",,,"4-1/2"" | Bore: M14 Thread",CC-GRIND Backing Pad for Stainless Steel
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61416,Performance Line SG-ELASTIC: TXF-INOX,Pferd 61416 Performance Line SG-ELASTIC: TXF-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61416-Performance-Line-SG-ELASTIC-TXF.jpg,Pferd,Pferd 61416 Performance Line SG-ELASTIC: TXF-INOX,"Textile products are cotton-fibre based abrasive tools developed for medium to light grinding, weld blending, deburring and surface finishing of stainless and aluminum. Textile wheels grind and finish in one operation.  TX-INOX for stainless steel is produced with a latex bond for blending and finishing with less heat generation.   Abrasive: Aluminum Oxide Grit size: 36, 54 INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX) Workpiece Materials: Stainless steel (INOX) Application: For surface grinding, weld removal, deburring and edge grinding.",,,"4"" x 1/4"" | 3/8 A.H.",Performance Line SG-ELASTIC: TXF-INOX
117|28006,Grinders | Polishers|Flat Angle Grinder Wheels,61424,Performance Line SG-ELASTIC: TXF-INOX,Pferd 61416 Performance Line SG-ELASTIC: TXF-INOX,E:\IMAGES\ITEMS\product\6\1\Pferd-61416-Performance-Line-SG-ELASTIC-TXF.jpg,Pferd,Pferd 61424 Performance Line SG-ELASTIC: TXF-INOX,"Textile products are cotton-fibre based abrasive tools developed for medium to light grinding, weld blending, deburring and surface finishing of stainless and aluminum. Textile wheels grind and finish in one operation.  TX-INOX for stainless steel is produced with a latex bond for blending and finishing with less heat generation.   Abrasive: Aluminum Oxide Grit size: 36, 54 INOX-rated: Free of iron, sulphur and chlorinated fillers; suitable for use on stainless steel (INOX) Workpiece Materials: Stainless steel (INOX) Application: For surface grinding, weld removal, deburring and edge grinding.",,,"4"" x 1/4"" | 5/8 A.H.",Performance Line SG-ELASTIC: TXF-INOX
