category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV54,"3-3/8"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,"AV54 3-3/8"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,"AV54 3-3/8"" Hole Saw","3-3/8"" Hole Saw"
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV56,"3-1/2"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,"AV56 3-1/2"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,"AV56 3-1/2"" Hole Saw","3-1/2"" Hole Saw"
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV60,"3-3/4"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,"AV60 3-3/4"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,"AV60 3-3/4"" Hole Saw","3-3/4"" Hole Saw"
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV62,"3-7/8"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,"AV62 3-7/8"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,"AV62 3-7/8"" Hole Saw","3-7/8"" Hole Saw"
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV63,100mm Hole Saw,"This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,AV63 100mm Hole Saw,"This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,AV63 100mm Hole Saw,100mm Hole Saw
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV70,"4-3/8"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,"AV70 4-3/8"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,"AV70 4-3/8"" Hole Saw","4-3/8"" Hole Saw"
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV84,"5-1/4"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,"AV84 5-1/4"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,"AV84 5-1/4"" Hole Saw","5-1/4"" Hole Saw"
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV88,"5-1/2"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,"AV88 5-1/2"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,"AV88 5-1/2"" Hole Saw","5-1/2"" Hole Saw"
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV92,"5-3/4"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,"AV92 5-3/4"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,"AV92 5-3/4"" Hole Saw","5-3/4"" Hole Saw"
1157|24852,Hole Saw - Metal Drill Bits|Hole Saws,AV96,"6"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive ra",E:\IMAGES\ITEMS\product\A\V\AV30-MK-Morse-Company-1-78-Hole.jpg,MK Morse,"AV96 6"" Hole Saw","This premium line of professional quality hole saws features an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Positive rake tooth design provides better chip clearance as teeth cut into wood, plastic or any machinable metal.   Backer, cutting edge and cap work together to provide faster, longer-lasting cutting action Bi-metal design bonds M3 cutting edge to fatigue resistant backer Positive rake teeth clear chips better for longer life and easier cutting Teeth stay sharper and make smoother cuts",,,"AV96 6"" Hole Saw","6"" Hole Saw"
94|24990,Reciprocating Saws | Blades|Reciprocating Saw Blades,RTCG8T25,M.K. Morse Co. - Coarse Grit Reciprocating Saw Blade,,E:\IMAGES\ITEMS\product\R\T\.jpg,MK Morse,Carbide Grit Recip Blades,"For cutting materials too hard, or abrasive or thin for bi-metal blades.Tungsten carbide grains are bonded to alloy body creating smooth cutting blades that won't tear thin materials while offering a long life when cutting difficult materials.Super resistance to heat and shockCarbide grains bonded to an alloy backer cuts fast without snaggingIdeal for cutting materials to hard or abrasive for standard bi-metal blades.","Applications: Hardened steel, formed glass, brick, tile, ceramics, cement, fiberglass, marble, steel, laminates, marble floor tiles, composites",,"Coarse Grit - 8"" (208mm)",M.K. Morse Co. - Coarse Grit Reciprocating Saw Blade
