,Category,SKU #,Product Name,Image,Manufacturer_URL,Description,Details,Info/Size/Color,Unnamed: 8
134,,FS-EX2516,SAFELINK 5/16” Double-Saddle Fist-Grip Clamp,,https://safewaze.com/,"The FS-EX2516  5/16” Double-Saddle Fist-Grip Clamp is designed for use with the SafeLink  Horizontal Lifeline System. Two pieces per connection are required.
"," 2"" length 	
Made from steel","Overall Length : 2 in (50.8 mm)
Width : 1 in (25.4 mm) at widest point
Materials : Drop-forged steel; hot-dipped galvanized
Minimum Breaking Load : 5,000 lbs (2267.96 kg)
Applicable Standards : Meets OSHA 1926.502, ANSI Z359.12-2009, ANSI A10.32
",
135,,FS-EX2517,SAFELINK Intermediate Anchorage Post,,https://safewaze.com/,"This intermediate post installs within the SafeLink system for lifeline spans greater than 65'. SafeLink addresses the difficulties of working on leading edge surfaces and other applications where horizontal work and low clearance fall hazards exist.
","
 	Intermediate Anchor Base and Post for use with the SafeLink Horizontal Lifeline System
","Materials : Stamped forged steel base and post; Drop-forged eye bolt and shackle

Weight : 25 lbs (11.34 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Length : Base - 24 in (609.6 mm)
",
136,,FS-EX2530-G-SL,SAFELINK 30' Cable Retractable,,https://safewaze.com/,"This 30' Cable Self Retracting Lifeline is designed for use with the Safewaze Mobile SafeLink system and subdued edge work. SafeLink addresses the difficulties of working on leading edge surfaces  and other applications where horizontal work and low clearance fall hazards exist.
","
 	30' Length
 	High strength polymer housing
 	3/16"" galvanized steel cable
 	Forged steel snap hook
 	Ceramic entry with cleaning brush to reduce internal contamination
 	Heavy duty rubber shock protector and pull grip
 	Subdued edge rated
","Materials : High-strength polymer housing,
3/16 in (4.76 mm) Galvanized steel cable,
Forged steel snap hook
Weight : 11.00 lbs (4.98 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Length : 30'
Length Option : 30', or 50'
Cable Tensile Strength : 3,700 lbs (1678.29 kg)
Hook Ratings : 5,000 lbs (2267.96 kg) Tensile Strength 3,600 lbs (1632 kg) Gate Rated
Maximum Arresting Force : &lt;1,800 lbs (816.47 kg)
",
137,,FS-EX302,Concrete Anchor Strap & Holding Box Combo,,https://safewaze.com/,"This 4' concrete anchor strap integrated into 2"" holding box. Post concrete pour, webbing is removed to provide a clean rated anchor point for tie off.
","
 	2"" Galvanized steel holding box (attach box to interior of form prior to pour with 4 nails)
 	Heavy-duty 4' length
 	Anchors to individual rebar in formed rebar cage
 	Wear sleeve
 	2 D-rings
","Materials : 1.75” Polyester webbing, breaking strength >6,000 lbs.;
1.75” Polyester wear sleeve;
2 Forged steel D-rings, rated at 5,000 lbs;
Galvanized steel holding box dimensions 2.75”W x 5”H x 2”D
Weight : 1.5 lbs (0.68 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg)
Applicable Standards : Meets OSHA 1910/1926.502, ANSI Z359.1, ANSI A10.32
",
138,,FS-EX310-1,Reusable Roof Ring Anchor,,https://safewaze.com/,"This reusable compact roof anchor with ring can be fastened with nails or threaded fasteners and can also be side loaded.
","
 	Reusable roof anchor for wood or metal
 	Installs with 3 threaded fasteners
","Materials : Forged steel
Weight : 1.75 lbs (0.79 kg)
Weight Capacity/Max Working Load : Single person - 310 lbs (140.61 kg) including person, tools, and materials
Length : 9 in (228.6 mm)
Applicable Standards : Meets OSHA 1926.502, ANSI Z359.1, ANSI A10.32
",
139,,FS-EX311,Standing Seam Roof Anchor,,https://safewaze.com/,"This compact non-penetrating roof anchor is designed for use on standing seam roofs that are either sloped or flat.
","
 	Single standing seam roof anchor
 	Designed for sloped or flat roofs
","Materials : Carbon Steel
Weight : 7 lbs (3.18 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg) - Designed for single person use
Length : 6 in (152.5 mm)
Applicable Standards : Meets OSHA 1926.502, ANSI Z359.1, ANSI A10.32
",
140,,FS-EX320,SAFELINK Snatch Block w/Shackle,,https://safewaze.com/,"The FS-EX320 Snatch Block with shackle is designed to be used with the SafeLink Horizontal Lifeline System.
","
 	Made of steel
 	9"" long
 	Locking bolt w/ cotter pin
","Overall Length : 9.00 in (228.6 mm) 
Width : 3.00 in (76.2 mm) at widest point
Materials : Tensile steel; powder coated
Working Load : 4,000 lbs (1814.37 kg)
Weight : 4.45 lbs (2.02 kg)
Minimum Breaking Load : 5,000 lb (2267.96 kg)
Applicable Standards : Meets ANSI Z359.1 - ANSI A10.14 - Applicable OSHA standards
",
141,,FS-EX325,"12"" Post Anchor for Wood, Steel, and Concrete",,https://safewaze.com/,"This 12"" fixed anchor post is suitable for wood, steel, and concrete structures  and can be used with horizontal lifelines.
","
 	Easy Installation
 	For use on wood, steel, and concrete
 	Can be used with horizontal lifelines
","Materials : Galvanized Steel
Weight : 31.30 lbs (14.2 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg) - Designed for single person use
Dimensions : 16 in X 16 in (406.4 mm x 406.4 mm) Baseplate;
14.5” (368.3 mm) Overall height from bottom of baseplate to top of
loop
Applicable Standards : Meets OSHA 1926.502, ANSI Z359.1, ANSI A10.32
",
142,,FS-EX326,"18"" Anchor Post for Wood, Steel, & Concrete",,https://safewaze.com/,"This 18"" fixed anchor post offers the versatility to be used to create a secure anchor point on wood, steel or concrete structures and can be used with horizontal lifelines.
","
 	Easy Installation
 	Single Person Use
 	For use on wood, steel, or concrete
 	Galvanized steel
 	Can be used with horizontal lifelines
","Materials : Steel
Weight : 36 lbs (16.33 kg)
Weight Capacity/Max Working Load : 310 lbs (140.61 kg) - Designed for single person use
Dimensions : 16 in X 16 in (406.4 mm x 406.4 mm) Baseplate
20” (508 mm) Overall height from bottom of baseplate to top of loop
Applicable Standards : Meets OSHA 1926.502, ANSI Z359.1, ANSI A10.32
",
143,,FS-EX330-LERF,Portable Leading Edge Roof Reach Anchor,,https://safewaze.com/,"The Safewaze Portable Leading Edge Roof Reach is a non-penetrating 2-man anchor that allows for overhead tie-off. Anchor comes with wheels and folds up for easy maneuverability and transport. Ideal for edge work and environments where there is no overhead tie-off.
", 	Can break down and telescope to be small enough for easy transportation 	Modular design makes it a possibility to carry it up in pieces 	Quick release pin design makes it easier to assemble with no additional tools needed 	100 lb. weights have 2 handles for 2 workers to carry with ease 	Moving handles allow for 4 workers to move the system in a practical manner 	Large 12” Rubber on cast wheels allows it to roll over debris and make maneuvering it more favorable 	Saves hours not having to set-up temporary systems 	Creates less of a tripping hazard than that of a cable lifeline system 	Reduces swing fall hazards that are present with a lifeline system,"Materials : Mild grade steel
Weight : Without counterweights: 660 lbs.
Each counterweight: 99 lbs.
With counterweights: 1860 lbs.
Weight Capacity/Max Working Load : 2 users with max weight of 310 lbs each with tools and equipment
Length : Extended out for use footprint: 12’-8” long x 8’-7” wide x 8’-1” tall
Folded up for transporting: 6’ long x 5’ wide x 5’-5” tall
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.1, A10.32
",
144,,FS-EX340-6,Controlled Access Guardrail System,,https://safewaze.com/,"The Safewaze Guardrails  are portable, controlled access guardrail systems than can be customized in many different configurations to meet your needs. This system is for controlled access and not fall protection.","
 	6' Length
 	100% Portable
 	Holes do not need to be drilled
 	Positioning of rails can be used in multiple directions
 	Powder coated finish on all rail sections
","Materials : ASTM Steel tubing, plate, and pipe (Powder Coated Safety Yellow)

Weight : 74 lbs (33.6 kg) (Includes weight of base)
Length : Rail Length: 6 ft (1.83 m) (Outside to Outside)
Mid Rail Height: 22 in (.56 m) (Including Base)
Top Rail Height: 43 in (1.09 m) (Including Base)
Length Options : 6', 8', 10'
Applicable Standards : Meets OSHA 1926-502 - OSHA 1910.66
",
145,,FS-EX400-15,Ratchet Anchor Strap,,https://safewaze.com/,"This 15' webbing anchor with a ratchet strap, designed for use around columns and posts. The ratchet allows for the anchor to stay in the correct position on the column.
","Ratcheting tensioner, 15' length
For use around booms, columns and posts","Attachment Points : D-Ring
Materials : 2” Double-locking ratchet buckle, breaking strength >10,000 lbs

2” Polyester webbing, breaking strength >5,000 lbs

High-strength polyester stitches, breaking strength >40 lbs

Heat-treated alloy steel D-ring, break load >5,000 lbs
Weight : 3.85 lbs (1.75 kg)
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.1, ANSI A10.32
",
146,,FS-EX5501-5,SAFELINK Post Anchor,,https://safewaze.com/,"The FS-EX5501-5 aluminum post is designed for use with the SafeLink Horizontal Lifeline System. Each post has two (2) sets of 9/16 in (14.29 mm) holes set 4 in (101.60 mm) apart and at 90° for the FS-EX2508 eye-bolts (not included).
","
 	Aluminum
 	7 1/2 feet tall
","Wall Thickness : 1/2 in (12.7 mm)
Outside Diameter : 3-1/2 in (88.9 mm)
Length : 7-1/2 ft (2.29 m)
Weight : 40.5 lbs (18.37 kg)
Materials : 6061-T6511 Aluminum
Minimum Tensile Strength : 5,000 lbs (2267.96 kg)
Maximum Working Load : 310 lbs (140.61 kg) per person; Up to 4-person SafeLink System
Applicable Standards : Meets OSHA 1926.502 - ANSI Z359.1 - ANSI A10.32
",
147,,FS-FLEX185,PRO+ Flex Vest Harness,,https://safewaze.com/,"The Safewaze Pro+ Flex Vest Fall Protection Harness offers comfort and mobility utilizing Flex webbing and the adjustable buckles make harness fitting easy. The harness also includes impact absorbing shoulder pads with reflective piping, quick fitting grommet leg straps, and a quick release chest buckle.
","1 Dorsal D-ring	
Comfort shoulder pads	
Quick-connect chest buckle	
Easy adjustment buckles	Grommet legs	
Convenient lanyard keepers	
Fall arrest indicators	
420 lbs. weight capacity	
S/M - L/XL - XXL","Attachment Points : 1 Dorsal D-ring
Materials : 1.75 in (44.45 mm) Polyester webbing;
1.75 in (44.45 mm) Woven fabric web liner;
Plastic lanyard keepers;
Forged steel D-ring;
Polyester mesh padding;
Aluminum quick-connect chest buckle;
Aluminum sizing adjustment buckles
Weight : 3.7 lbs (1.68 kg)
Weight Capacity/Max Working Load : 420 lbs (190.5 kg)
Sizes : S/M - L/XL - XXL
Applicable Standards : Meets OSHA 1926.502 - ANSI Z359.11 - ANSI A10.32",
148,,FS-FLEX250,PRO+ Flex Premium Harness w/ Cool Air Leg Pads,,https://safewaze.com/,"The Safewaze Pro+ Flex Premium Fall Protection Harness utilizes Flex webbing and quick release connection buckles to enable harness fitting memory between usages.  The harness also has impact absorbing shoulder pads and comfort leg pads.
"," 
1 Dorsal D-ring 
Comfort shoulder pads 
Quick-connect chest and leg buckle 
Quick and easy sizing adjustment buckles 
Cool air leg pads 	Convenient lanyard keepers 
Fall arrest indicators 
420 lb. weight capacity 
S/M - L/XL - XXL","Attachment Points : 1 Dorsal D-ring
Materials : 1.75 in (44.45 mm) High-visibility polyester webbing, 1.75 in (44.45 mm) Black polyester webbing, Plastic lanyard keepers, Polyester mesh pads, Forged steel D-ring, Aluminum quick-connect chest and leg buckles, Aluminum sizing adjustment buckles
Weight : 4 lbs (1.81 kg)
Weight Capacity/Max Working Load : 420 lbs (190.5 kg)
Sizes : S/M - L/XL - XXL
Applicable Standards
: Meets OSHA 1926-502 -ANSI Z359.11 - ANSI A10.32
",
149,,FS-FLEX253,PRO+ Flex Premium Construction Harness,,https://safewaze.com/,"The Safewaze Pro+ Flex Premium Construction Fall Protection Harness has multiple enhanced features including quick release connecting buckles, memory fit design, ergonomic Flex webbing, comfortable leg pads, impact absorbing shoulder pads with reflective piping. The harness also includes a rigid waist belt with free floating comfort back pad and quick release size adjuster, and all aluminum hardware makes it lightweight.
","1 Dorsal D-ring
Side positioning D-ring
All aluminum hardware
Removable grommet belt and comfort leg pads
Size adjustments at chest and legs
Quick-connect chest and leg buckles
No-tangle D-ring reduces web knotting and back pressure
Free floating comfort back pad
Cool air leg pads
Convenient lanyard keepers
Fall arrest indicators
420 lb. weight capacity
S – M – L – XL – XXL","Attachment Points : 1 Dorsal D-ring - 2 Side positioning D-rings
Materials : 1.75 in (44.45 mm) Polyester webbing;
Plastic lanyard keepers;
Polyester mesh pads;
Aluminum D-rings;
Aluminum quick-connect chest and leg buckles;
Aluminum sizing adjustment buckles
Weight : 5 lbs (2.27 kg)
Weight Capacity/Max Working Load : 420 lbs (190.5 kg)
Sizes : S - M - L - XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32",
150,,FS-FLEX253-FD,PRO+ Flex Premium Wind Energy Harness,,https://safewaze.com/,"The Safewaze Pro+ Flex Premium Wind Energy Fall Protection Harness utilizes Flex webbing, superior padding, and lightweight aluminum hardware to meet the demanding requirements of wind turbine installation and maintenance, and rescue operations. The harness also has a suspension/rescue front D-ring for added flexibility.
"," 
1 Dorsal D-ring 
1 Front D-ring 
2 Side positioning D-rings 	Free floating comfort back pad 
Removable grommet belt and comfort leg pads 
Quick-connect chest and leg buckles 
Convenient lanyard keepers 
Fall arrest indicators 
Free floating back bad 
420 lb. weight capacity 
S - M - L - XL - XXL","Attachment Points : 1 Dorsal D-ring - 1 Front D-ring - 2 Side positioning D-rings

Materials : 1.75 in (44.45 mm) Polyester webbing;;
Plastic lanyard keepers;
Polyester mesh pads;
Aluminum quick-connects;
Aluminum D-rings;
Aluminum sizing adjustment buckles
Weight : 5.25 lbs (2.38 kg)
Weight Capacity/Max Working Load : 420 lbs (190.5 kg)
Sizes : S - M - L - XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32
",
151,,FS-FLEX270,PRO+ Flex Iron Workers Harness,,https://safewaze.com/,"The Safewaze Pro+ Flex Iron Workers Fall Protection Harness incorporates all the features steel erectors need from their safety gear including Flex webbing for enhanced durability and movement, ultra soft shoulder pads, and a rigid stationary back support for excess tool weight requirement.
"," 
1 Dorsal D-ring 
2 side positioning D-rings 	Sewn-in comfort back pad 
Comfort shoulder pads 
Quick-connect chest buckle 
Grommet waist and leg straps 
Convenient lanyard keepers 
Fall arrest indicators 
420 lb. weight capacity 
S - M - L - XL - XXL","Attachments Points : 1 Dorsal D-ring - 2 Side positioning D-rings
Materials : 1.75 in (44.45 mm) Polyester webbing;
1.75 in (44.45 mm) Woven fabric web liner;
Plastic lanyard keepers;
Forged steel D-ring;
Polyester mesh padding;
Aluminum quick-connect chest buckle
Weight : 5.85 lbs (2.65 kg)
Weight Capacity/Max Working Load : 420 lbs (190.5 kg)
Sizes : S - M - L - XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32",
152,,FS-FLEX280,PRO+ Flex Premium Vest Harness,,https://safewaze.com/,"The Safewaze Pro+ Flex Premium Vest Fall Protection Harness utilizes Flex webbing and quick release connection buckles to enable harness fitting memory between usages. The harness also has impact absorbing shoulder pads with reflective piping and intelligent cell foam.
","Dorsal D-ring
Dorsal SRL link
Quick adjust torso adjusters
Quick-connect chest
Quick-connect legs		
Shoulder and leg pads	
User capacity 130-310 lb. ANSI, 420 lbs. OSHA
Meets ANSI Z359.11-2014","Attachment Points : 1 Dorsal D-ring
Materials : 1.75 in (44.45 mm) Polyester webbing;
1.75 in (44.45 mm) Woven fabric web liner;
Plastic lanyard keepers;
Plastic no-tangle back D-ring pad;
Forged steel D-ring;
Aluminum quick-connects;
Aluminum sizing adjustment buckle
Weight : 3.4 lbs (1.54 kg)
Weight Capacity/Max Working Load : 420 lbs (190.5 kg)
Sizes : S/M - L/XL - XXL
Applicable Standards : Meets OSHA 1926-502, ANSI Z359.11, ANSI A10.32",
